num,subset,SMILES,lambda,t12,logt12,solvent,E (J),E (eV),mol
309,2,c1(scc(C)n1)N=NC=2C(=C(C(=O)N(CC)C=2O)C#N)C,466,,,ethanol,4.2656652360515E-19,2.66241882794273,C1(N=Nc2scc(C)n2)C(C)=C(C(=O)N(CC)C1=O)C#N
306,1,c1(ccccc1N=Nc2ccc(cc2C)N(CCO)CCC#N)C,405,,,ethanol,4.90814814814815E-19,3.06342512054645,c1(ccccc1N=Nc1ccc(cc1C)N(CCO)CCC#N)C
366,2,c1cc(ccc1)-c2c(sc(N3CC3)c2C(OCC)=O)N=Nc4c(cc(cc4)[N+]([O-])=O)C#N,576,,,ethanol,3.45104166666667E-19,2.15397078788422,c1cc(ccc1)-c1c(C(OCC)=O)c(N2CC2)sc1N=Nc1c(cc(cc1)[N+](=O)[O-])C#N
600,1,c1cc(ccc1N=Nc2ccc(cc2)N(C)C)N(C)C,457,,,methanol,4.34967177242888E-19,2.71485158385407,c1cc(ccc1N=Nc1ccc(cc1)N(C)C)N(C)C
535,2,c1cc(ccc1N=Nc2ccc([N+](=O)[O-])cc2)N(C)C,478,,,ethanol,4.15857740585774E-19,2.59557986155086,c1cc(ccc1N=Nc1ccc(cc1)N(C)C)[N+](=O)[O-]
589,2,c1cc(ccc1N=Nc2ccc(cc2)C(=O)NCC(=O)O)N(CCO)CCO,431,,,ethanol,4.61206496519722E-19,2.8786245332281,c1cc(ccc1N=Nc1ccc(cc1)C(=O)NCC(=O)O)N(CCO)CCO
207,1,O(C)c1cc(c(cc1)OC)N=Nc2cc(OC)ccc2OC,411,,,ethanol,4.83649635036496E-19,3.01870358593993,O(C)c1cc(c(cc1)OC)N=Nc1cc(OC)ccc1OC
354,1,c1cc(N=Nc2ccccc2OC)c(cc1N(CCO)CCC#N)C,409,,,ethanol,4.8601466992665E-19,3.03346497266824,c1cc(N=Nc2ccccc2OC)c(cc1N(CCO)CCC#N)C
83,5,CC(C)(C)c1ccc(cc1)N=NC2=CN(CCC)C(=O)NC2=O,375,701850.332695288,5.84624451011478,toluene,5.3008E-19,3.30849913019016,CC(C)(C)c1ccc(cc1)N=NC1=CN(CCC)C(=O)NC1=O
278,5,c1(c(ccc(C)c1)O)N=Nc2cc([N+]([O-])=O)cc([N+](=O)[O-])c2O,400,,,,4.9695E-19,3.10171793455328,c1(c(ccc(C)c1)O)N=Nc1cc([N+]([O-])=O)cc([N+](=O)[O-])c1O
712,5,c1ccc(c(c1)C)N=Nc2c(cccc2)C,331,,,,6.00543806646526E-19,3.7482996187955,c1ccc(c(c1)C)N=Nc1c(cccc1)C
493,5,c1cc(ccc1N(CC)CC)N=Nc2cc(c(N3CCOCC3)cc2)C,412,,,,4.8247572815534E-19,3.01137663548862,c1cc(ccc1N(CC)CC)N=Nc1cc(c(N2CCOCC2)cc1)C
364,2,c1cc(ccc1)-c2c(sc(N3CC3)c2C(OCC)=O)N=Nc4ccc(cc4)C#N,485,,,ethanol,4.09855670103093E-19,2.55811788416765,c1cc(ccc1)-c1c(C(OCC)=O)c(N2CC2)sc1N=Nc1ccc(cc1)C#N
478,1,c1cc(ccc1N(C)C)N=Nc2ccc(cc2)F,407,,,ethanol,4.88402948402948E-19,3.04837143445039,c1cc(ccc1N(C)C)N=Nc1ccc(cc1)F
132,1,ClCCN(CCCl)c1ccc(cc1)N=Nc2c(OC)cccc2,405,,,ethanol,4.90814814814815E-19,3.06342512054645,ClCCN(CCCl)c1ccc(cc1)N=Nc1c(OC)cccc1
298,1,c1(cc(ccc1N=Nc2cccc(F)c2)NCCC#N)C,406,,,ethanol,4.89605911330049E-19,3.05587973847613,c1(cc(ccc1N=Nc1cccc(F)c1)NCCC#N)C
550,4,c1cc(ccc1N=Nc2c(n[nH]c2C)C)OC,342,72684,4.86143881971093,acetonitrile,5.81228070175439E-19,3.62774027433132,c1cc(ccc1N=Nc1c(n[nH]c1C)C)OC
775,5,c1ccccc1N=Nc2cccc(c2)Br,321,,,,6.19252336448598E-19,3.86506907732496,c1ccccc1N=Nc1cccc(c1)Br
369,2,c1cc(ccc1)N=NC2=C(N(C)C(N(C)C2=O)=O)N,361,,,ethanol,5.50637119113573E-19,3.4368065756823,c1cc(ccc1)N=NC1=C(N(C)C(N(C)C1=O)=O)N
457,1,c1cc(ccc1Cl)N=Nc2ccc(O)cc2O,387,,,ethanol,5.13643410852713E-19,3.20591000987419,c1cc(ccc1Cl)N=Nc1ccc(O)cc1O
552,3,c1cc(ccc1N=Nc2c(noc2C)C)Cl,323,,,acetonitrile,6.15417956656347E-19,3.84113676105669,c1cc(ccc1N=Nc1c(noc1C)C)Cl
581,5,c1cc(ccc1N=Nc2ccc(c3ncccc23)O)NC(C)=O,390,,,,5.09692307692308E-19,3.18124916364439,c1cc(ccc1N=Nc1ccc(c2ncccc12)O)NC(C)=O
90,2,CCN(CC)OOSc1cc(N=NC2=C(O)N(C(=O)C(C#N)=C2C)CC)c(cc1)OC,440,,,ethanol,4.51772727272727E-19,2.81974357686662,CCN(CC)OOSc1ccc(c(c1)N=NC1C(N(CC)C(=O)C(C#N)=C1C)=O)OC
319,5,c1c(C)cc(cc1N=Nc2c(O)cccc2)C,332,,,,5.98734939759036E-19,3.73700955970274,c1c(C)cc(cc1N=Nc1c(O)cccc1)C
453,5,c1cc(ccc1Cl)-c2nc(N=Nc3c4cccnc4c(O)cc3)sc2,456,,,,4.35921052631579E-19,2.72080520574849,c1cc(ccc1Cl)-c1nc(N=Nc2c3cccnc3c(O)cc2)sc1
91,4,CCN(CC)c1c(N=Nc2c(N(CC)CC)cc(cc2)NC(CCl)=O)ccc(NC(CCl)=O)c1,488,4.68,0.670245853074124,water,4.07336065573771E-19,2.54239174963383,CCN(CC)c1c(N=Nc2c(N(CC)CC)cc(cc2)NC(CCl)=O)ccc(NC(CCl)=O)c1
741,4,c1ccccc1-c2noc(-c3ccccc3)c2N=Nc4c(N5CCCC5)cccc4,332,33840,4.52943035436699,dimethyl sulfoxide,5.98734939759036E-19,3.73700955970274,c1ccccc1-c1noc(-c2ccccc2)c1N=Nc1c(N2CCCC2)cccc1
252,5,c1(F)cccc(F)c1N=Nc2cn(nc2)C,316,1443750000,9.15949199723622,dimethyl sulfoxide,6.29050632911392E-19,3.92622523361174,c1(F)cccc(F)c1N=Nc1cn(nc1)C
271,2,c1(c(OC)ccc(c1)C)N=NC=2C(=C(C(=O)N(CC)C=2O)C#N)C,459,,,ethanol,4.33071895424837E-19,2.70302216518804,C1(N=Nc2c(OC)ccc(c2)C)C(C)=C(C(=O)N(CC)C1=O)C#N
749,4,c1ccccc1N=Nc2c(C)nn(c2C)C,335,864000,5.93651374247889,acetonitrile,5.93373134328358E-19,3.70354380245167,c1ccccc1N=Nc1c(C)nn(c1C)C
208,5,O=C(O)c1cccc(c1)N=Nc2c(C)n[nH]c2C,332,22.796052631579,1.35785965100305,acetonitrile,5.98734939759036E-19,3.73700955970274,O=C(O)c1cccc(c1)N=Nc1c(C)n[nH]c1C
338,2,c1cc(c(cc1Br))N=Nc2sc(c(C(OCC)=O)c2-c3ccccc3)NCCBr,459,,,ethanol,4.33071895424837E-19,2.70302216518804,c1ccccc1-c1c(c(NCCBr)sc1N=Nc1ccc(cc1)Br)C(OCC)=O
498,1,c1cc(ccc1N(CC)CCC#N)N=Nc2c(Cl)cccc2Cl,396,,,methanol,5.01969696969697E-19,3.13304841874068,c1cc(ccc1N(CC)CCC#N)N=Nc1c(Cl)cccc1Cl
486,2,c1cc(ccc1N(CC)CC)N=Nc2ccc([N+](=O)[O-])cc2,489,,,ethanol,4.06503067484663E-19,2.53719258450166,C(C)N(CC)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-]
608,2,c1cc(ccc1N=Nc2ccc(cc2)N(CCO)CCO)NC(=O)C,417,,,ethanol,4.76690647482014E-19,2.97526900196957,c1cc(ccc1N=Nc1ccc(cc1)N(CCO)CCO)NC(=O)C
458,5,c1cc(ccc1Cl)N=Nc2ccc(cc2)NCCC#N,404,,,,4.92029702970297E-19,3.07100785599334,c1cc(ccc1Cl)N=Nc1ccc(cc1)NCCC#N
86,2,CC(C)OCCCN1C(=O)C(=C(C)C(N=Nc2cccc(C)c2C)=C1NCCCOC)C#N,400,,,ethanol,4.9695E-19,3.10171793455328,CC(C)OCCCN1C(NCCCOC)=C(N=Nc2c(C)c(ccc2)C)C(C)=C(C#N)C1=O
539,4,c1cc(ccc1N=Nc2c(cc(OC)cc2)F)OC,357,150480,5.17747878254232,acetonitrile,5.56806722689076E-19,3.47531421238462,c1cc(ccc1N=Nc1c(cc(OC)cc1)F)OC
65,4,C1CN(CCN1c2c(ccc(NC(=O)CCl)c2)N=Nc3c(cc(NC(=O)CCl)cc3)N4CCN(CC4)C)C,437,298.8,2.47538059314336,water,4.5487414187643E-19,2.83910108425929,C1CN(CCN1c1c(ccc(NC(=O)CCl)c1)N=Nc1c(cc(NC(=O)CCl)cc1)N1CCN(CC1)C)C
101,5,CCN(CC)c1ccc(cc1)N=Nc2ccc([N+]([O-])=O)cc2C#N,542,,,,3.66752767527675E-19,2.28909072660758,CCN(CC)c1ccc(cc1)N=Nc1ccc([N+]([O-])=O)cc1C#N
585,1,c1cc(ccc1N=Nc2ccc(cc2)Br)N(C)C,419,,,ethanol,4.74415274463007E-19,2.96106724062365,c1cc(ccc1N=Nc1ccc(cc1)Br)N(C)C
643,5,c1cc(ccc1NC(C)=O)N=Nc2c(n[nH]c2C)C,350,481.25,2.68237074251656,acetonitrile,5.67942857142857E-19,3.54482049663232,c1cc(ccc1NC(C)=O)N=Nc1c(n[nH]c1C)C
114,1,CN(C)c1ccc(c(c1)C)N=Nc2cccc(c2)C(=O)C,424,,,ethanol,4.68820754716981E-19,2.92614899486158,CN(C)c1ccc(c(c1)C)N=Nc1cccc(c1)C(=O)C
742,2,c1ccccc1N2C(=C(N=Nc3ccc(cc3)C4NC(=O)NC(C)=C4C(OCC)=O)C(C)=C(C#N)C2=O)O,443,,,ethanol,4.48713318284424E-19,2.80064824790364,c1cc(ccc1C1NC(=O)NC(C)=C1C(OCC)=O)N=NC1C(=O)N(C(C(=C1C)C#N)=O)c1ccccc1
438,2,c1cc(ccc1C(OC)=O)N=NC=2C(C)=C(C(N(CC)C=2NCCCOC)=O)C#N,439,,,ethanol,4.52801822323463E-19,2.82616668296426,c1cc(ccc1C(OC)=O)N=NC=1C(C)=C(C(N(CC)C=1NCCCOC)=O)C#N
280,3,c1(c(ccc(F)c1)N=Nc2c(noc2C)C)F,324,,,acetonitrile,6.13518518518519E-19,3.82928140068306,c1(c(ccc(F)c1)N=Nc1c(noc1C)C)F
130,3,Cc1noc(c1N=Nc2ccccc2OC)C,311,,,acetonitrile,6.39163987138264E-19,3.989347825792,Cc1noc(c1N=Nc1ccccc1OC)C
273,5,c1(c(c(C)[nH]n1)N=Nc2cc(C)ccc2)C,331,348.241206030151,2.5418801582021,acetonitrile,6.00543806646526E-19,3.7482996187955,c1(c(c(C)[nH]n1)N=Nc1cc(C)ccc1)C
416,1,c1cc(ccc1C#N)N=Nc2ccc(NCCC#N)cc2C,428,,,ethanol,4.64439252336449E-19,2.89880180799372,c1cc(ccc1C#N)N=Nc1ccc(NCCC#N)cc1C
113,5,CN(C)c1ccc(c(C)c1)N=Nc2ccccc2C,400,,,,4.9695E-19,3.10171793455328,CN(C)c1ccc(c(C)c1)N=Nc1ccccc1C
325,5,c1c(F)c(c(cc1F)F)N=Nc2c(cc(cc2F)F)F,309,72187.5,4.85846200157224,acetonitrile,6.43300970873786E-19,4.01516884731816,c1c(F)c(c(cc1F)F)N=Nc1c(cc(cc1F)F)F
180,4,FC(F)(F)c1ccc(cc1)N=Nc2sc(C)cc2,375,28764,4.45884928008128,acetonitrile,5.3008E-19,3.30849913019016,FC(F)(F)c1ccc(cc1)N=Nc1sc(C)cc1
165,1,FC(F)(F)c1ccc(c(N=Nc2ccc(cc2)N(C)C)c1)C(F)(F)F,450,,,ethanol,4.41733333333333E-19,2.7570826084918,FC(F)(F)c1ccc(c(N=Nc2ccc(cc2)N(C)C)c1)C(F)(F)F
582,5,c1cc(ccc1N=Nc2ccc(c3ncccc23)O)OCC,388,,,,5.12319587628866E-19,3.19764735520956,c1cc(ccc1N=Nc1ccc(c2ncccc12)O)OCC
355,5,c1cc([N+](=O)[O-])c(cc1)N=Nc2c(cccc2)[N+](=O)[O-],323,,,,6.15417956656347E-19,3.84113676105669,c1cc([N+](=O)[O-])c(cc1)N=Nc1c(cccc1)[N+](=O)[O-]
413,1,c1cc(ccc1Br)N=Nc2cc3c4N(CC3)CCCc4c2,448,,,ethanol,4.43705357142857E-19,2.769391012994,c1cc(ccc1Br)N=Nc1cc2c3N(CC2)CCCc3c1
559,1,c1cc(ccc1N=Nc2cc(C#N)ccc2Cl)O,372,,,ethanol,5.34354838709677E-19,3.33518057478847,c1cc(ccc1N=Nc1cc(C#N)ccc1Cl)O
305,5,c1(ccccc1N=Nc2c(cccc2)Cl)Cl,328,,,,6.06036585365854E-19,3.78258284701619,c1(ccccc1N=Nc1c(cccc1)Cl)Cl
235,2,[N+](c1ccc(N=NC=2C(=C(C#N)C(N(CC)C=2NCCCOC)=O)C)cc1)(=O)[O-],460,,,ethanol,4.32130434782609E-19,2.69714603004633,c1cc(ccc1[N+]([O-])=O)N=NC=1C(C)=C(C(N(CC)C=1NCCCOC)=O)C#N
8,2,C(C)N(CC)c1ccc(N=Nc2c(cc([N+](=O)[O-])c(C(=O)OC)c2)C(OC)=O)cc1,504,,,ethanol,3.94404761904762E-19,2.46168090043911,c1cc(ccc1N=Nc1cc(C(OC)=O)c(cc1C(OC)=O)[N+]([O-])=O)N(CC)CC
501,1,c1cc(ccc1N(CCC#N)CC)N=Nc2ccc(cc2)C#N,433,,,methanol,4.59076212471132E-19,2.86532834600765,c1cc(ccc1N(CCC#N)CC)N=Nc1ccc(cc1)C#N
736,2,c1ccccc1-c2c(sc(NCCBr)c2)N=Nc3c(cc(cc3)[N+]([O-])=O)C#N,564,,,ethanol,3.52446808510638E-19,2.19979995358388,c1cc(ccc1)-c1cc(sc1N=Nc1ccc(cc1C#N)[N+](=O)[O-])NCCBr
806,5,n1c2c(cccc2)n(C)c1N=Nc3nc4c(cccc4)n3C,439,,,,4.52801822323463E-19,2.82616668296426,n1c2c(cccc2)n(C)c1N=Nc1nc2c(cccc2)n1C
514,2,c1cc(ccc1N=NC2=C(O)N(CCO)C(C(=C2C)C#N)=O)C3NC(=O)NC(C)=C3C(OCC)=O,440,,,ethanol,4.51772727272727E-19,2.81974357686662,c1cc(ccc1C1NC(=O)NC(C)=C1C(OCC)=O)N=NC1C(=C(C#N)C(N(C1=O)CCO)=O)C
365,2,c1cc(ccc1)-c2c(sc(N3CC3)c2C(OCC)=O)N=Nc4c(cc(cc4)C(C)=O),484,,,ethanol,4.10702479338843E-19,2.56340325169692,c1cc(ccc1)-c1c(C(OCC)=O)c(N2CC2)sc1N=Nc1ccc(cc1)C(=O)C
651,5,c1cc(ccc1NCCC#N)N=Nc2cc(ccc2)C(C)O,396,,,,5.01969696969697E-19,3.13304841874068,c1cc(ccc1NCCC#N)N=Nc1cc(ccc1)C(C)O
611,1,c1cc(ccc1N=Nc2ccc(cc2)O)N(C)C,435,,,ethanol,4.56965517241379E-19,2.85215442257773,c1cc(ccc1N=Nc1ccc(cc1)O)N(C)C
522,2,c1cc(ccc1N=NC=2C(N(C)C(N(C)C=2N)=O)=O)[N+]([O-])=O,397,,,ethanol,5.00705289672544E-19,3.12515660912169,c1cc(ccc1N=NC=1C(N(C)C(N(C)C=1N)=O)=O)[N+]([O-])=O
19,5,C(C)N(CC)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C,420,,,,4.73285714285714E-19,2.95401708052693,C(C)N(CC)c1ccc(cc1)N=Nc1ccc(cc1)N(C)C
221,2,O=S(=O)(N)c1cc(C)cc(N=Nc2c(nc(nc2O)O)O)c1OC,408,,,ethanol,4.87205882352941E-19,3.04089993583655,O=S(=O)(N)c1cc(cc(N=NC2C(NC(NC2=O)=O)=O)c1OC)C
543,1,c1cc(ccc1N=Nc2c(cc(cc2)N(CCC#N)CCO)C)C#N,437,,,ethanol,4.5487414187643E-19,2.83910108425929,c1cc(ccc1N=Nc1c(cc(cc1)N(CCC#N)CCO)C)C#N
3,2,C(C)N(CC)OOSc1ccc(OC)c(c1)N=Nc2c(cc(O)cc2)O,406,,,ethanol,4.89605911330049E-19,3.05587973847613,C(C)N(CC)OOSc1ccc(OC)c(c1)N=Nc1c(cc(O)cc1)O
770,4,c1ccccc1N=Nc2ccc(s2)OC,393,10188,4.00808893629158,acetonitrile,5.05801526717557E-19,3.15696481888374,c1ccccc1N=Nc1ccc(s1)OC
108,5,CN(C)c1cc(C)c(N=Nc2c(C)cc([N+](=O)[O-])cc2)cc1,452,,,,4.39778761061947E-19,2.74488312792325,CN(C)c1cc(C)c(N=Nc2c(C)cc([N+](=O)[O-])cc2)cc1
78,2,CC(C)(C)c1cc(c(O)c(N=Nc2scc(-c3ccc(cc3)[N+]([O-])=O)n2)c1)C(C)(C)C,466,,,ethanol,4.2656652360515E-19,2.66241882794273,CC(C)(C)c1cc(c(O)c(N=Nc2scc(-c3ccc(cc3)[N+]([O-])=O)n2)c1)C(C)(C)C
282,2,c1(c2c(ccc1)cccn2)N=Nc3c4c(c(cc3)O)nccc4,410,,,ethanol,4.84829268292683E-19,3.02606627761295,c1(c2c(ccc1)cccn2)N=Nc1c2c(c(cc1)O)nccc2
423,1,c1cc(ccc1C(=O)C)N=Nc2ccc(cc2)N(C)C,447,,,ethanol,4.44697986577181E-19,2.77558651861591,c1cc(ccc1C(=O)C)N=Nc1ccc(cc1)N(C)C
572,1,c1cc(ccc1N=Nc2cc3c4N(CCc4c2)CCC3)C#N,487,,,ethanol,4.08172484599589E-19,2.54761226657353,c1cc(ccc1N=Nc1cc2c3N(CCc3c1)CCC2)C#N
104,5,CCc1nnc(N=Nc2c(C)[nH]c3ccccc23)s1,420,,,,4.73285714285714E-19,2.95401708052693,CCc1nnc(N=Nc2c(C)[nH]c3ccccc23)s1
9,5,C(C)N(CC)c1cc(c(N=Nc2c(cc([N+]([O-])=O)cc2Cl)C#N)cc1)OC,565,,,,3.51823008849558E-19,2.1959065023386,C(C)N(CC)c1cc(c(N=Nc2c(cc([N+]([O-])=O)cc2Cl)C#N)cc1)OC
750,5,c1ccccc1N=Nc2c(F)cccc2F,309,89980.8352506739,4.95415002020402,acetonitrile,6.43300970873786E-19,4.01516884731816,c1ccccc1N=Nc1c(F)cccc1F
206,2,O(C)CCCNc1nc(NCCCOC)c(C#N)c(C)c1N=Nc2ccccc2C(=O)OC,437,,,ethanol,4.5487414187643E-19,2.83910108425929,O(C)CCCNc1nc(NCCCOC)c(C#N)c(C)c1N=Nc1ccccc1C(=O)OC
681,2,c1cc(ccc1[N+](=O)[O-])N=Nc2ccc(cc2)N(CC)CCO,481,,,ethanol,4.13264033264033E-19,2.57939121376572,c1cc(ccc1[N+](=O)[O-])N=Nc1ccc(cc1)N(CC)CCO
444,5,c1cc(ccc1C)N=Nc2ccc(c3ncccc23)O,390,,,,5.09692307692308E-19,3.18124916364439,c1cc(ccc1C)N=Nc1ccc(c2ncccc12)O
414,5,c1cc(ccc1Br)N=Nc2ccccc2,329,,,,6.0419452887538E-19,3.77108563471523,c1cc(ccc1Br)N=Nc1ccccc1
561,1,c1cc(ccc1N=Nc2cc(C)ccc2)O,349,,,ethanol,5.69570200573066E-19,3.55497757541923,c1cc(ccc1N=Nc1cc(C)ccc1)O
279,3,c1(c(ccc(F)c1)N=Nc2c(C)n[nH]c2C)F,336,,,acetonitrile,5.91607142857143E-19,3.69252135065866,c1(c(ccc(F)c1)N=Nc1c(C)n[nH]c1C)F
41,5,C1CC(CCC1C2C(C#N)C(SC2N=Nc3nc4ccc([N+]([O-])=O)cc4s3)N)OC,550,,,,3.61418181818182E-19,2.25579486149329,C1CC(CCC1C1C(C#N)C(SC1N=Nc1nc2ccc([N+]([O-])=O)cc2s1)N)OC
264,3,c1(c(N=Nc2cc(ccc2)Cl)c(C)on1)C,315,,,acetonitrile,6.31047619047619E-19,3.93868944070257,c1(c(N=Nc2cc(ccc2)Cl)c(C)on1)C
760,1,c1ccccc1N=Nc2ccc(N(CC(CO)O)CC)cc2C,420,,,methanol,4.73285714285714E-19,2.95401708052693,c1ccccc1N=Nc1ccc(N(CC(CO)O)CC)cc1C
488,2,c1cc(ccc1N(CC)CC)N=Nc2c(cc(C#N)cc2),466,,,ethanol,4.2656652360515E-19,2.66241882794273,C(C)N(CC)c1ccc(cc1)N=Nc1ccc(cc1)C#N
267,5,c1(c(N=Nc2cccc(NC(=O)C)c2)c(C)on1)C,315,,,,6.31047619047619E-19,3.93868944070257,c1(c(N=Nc2cccc(NC(=O)C)c2)c(C)on1)C
371,4,c1cc(ccc1)N=Nc2c(C)n(C)c(c2C)C,345,900,2.95424250943933,acetonitrile,5.76173913043478E-19,3.59619470672844,c1cc(ccc1)N=Nc1c(C)n(C)c(c1C)C
525,2,c1cc(ccc1N=Nc2c(C)c(C#N)c(nc2NCCCOC)NCCCOC)C(=O)OC,451,,,ethanol,4.40753880266075E-19,2.7509693432845,c1cc(ccc1N=Nc1c(C)c(C#N)c(nc1NCCCOC)NCCCOC)C(=O)OC
704,5,c1cc2c(sc(N=Nc3ccccc3OC)n2)cc1[N+]([O-])=O,337,,,,5.89851632047478E-19,3.68156431400982,c1cc2c(sc(N=Nc3ccccc3OC)n2)cc1[N+]([O-])=O
259,2,c1(c(F)c(c(c(F)c1F)F)N=Nc2ccc(cc2)N(C)C)F,439,,,ethanol,4.52801822323463E-19,2.82616668296426,c1(c(F)c(c(c(F)c1F)F)N=Nc1ccc(cc1)N(C)C)F
465,3,c1cc(ccc1I)N=Nc2c(noc2C)C,330,,,acetonitrile,6.02363636363636E-19,3.75965810248882,c1cc(ccc1I)N=Nc1c(noc1C)C
360,2,c1cc(ccc1)-c2c(N=Nc3c(cc([N+]([O-])=O)cc3[N+](=O)[O-]))sc(NCCBr)c2C(OCC)=O,538,,,ethanol,3.69479553903346E-19,2.30610998851545,c1cc(ccc1)-c1c(N=Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])sc(NCCBr)c1C(OCC)=O
49,4,C1CCN(C1)c2c(N=Nc3c(-c4ccccc4)n(nc3-c5ccccc5)C)cccc2,326,27360,4.43711609304808,dimethyl sulfoxide,6.09754601226994E-19,3.80578887675249,C1CCN(C1)c1c(N=Nc2c(-c3ccccc3)n(nc2-c2ccccc2)C)cccc1
77,2,CC(C)(C)c1cc(c(O)c(C(C)(C)C)c1)N=Nc2cc(ccc2OC)C,392,,,ethanol,5.07091836734694E-19,3.16501830056457,CC(C)(C)c1cc(c(O)c(C(C)(C)C)c1)N=Nc1cc(ccc1OC)C
219,4,O=S(=O)(CC(=O)Nc1ccc(cc1)N=Nc2ccc(cc2)NC(CS(=O)(=O)C)=O)C,366,43200,4.63548374681491,water,5.43114754098361E-19,3.38985566617844,O=S(=O)(CC(=O)Nc1ccc(cc1)N=Nc1ccc(cc1)NC(CS(=O)(=O)C)=O)C
131,3,Cc1noc(c1N=Nc2ccccc2[N+](=O)[O-])C,318,,,acetonitrile,6.25094339622642E-19,3.90153199314877,Cc1noc(c1N=Nc1ccccc1[N+](=O)[O-])C
450,2,c1cc(ccc1C)Nc2sc(nc2C(=O)OCC)N=Nc3nc(C(=O)OCC)cs3,561,,,ethanol,3.54331550802139E-19,2.21156358969931,c1cc(ccc1C)Nc1sc(nc1C(=O)OCC)N=Nc1nc(C(=O)OCC)cs1
807,5,n1cc(sc1N=Nc2c3cccnc3c(cc2)O)C,436,,,,4.55917431192661E-19,2.84561278399383,n1cc(sc1N=Nc1c2cccnc2c(cc1)O)C
691,5,c1cc(ccc1[N+]([O-])=O)N=Nc2c(C)cc(N(CCC#N)CC)cc2,463,,,,4.29330453563715E-19,2.67966992186028,c1cc(ccc1[N+]([O-])=O)N=Nc1c(C)cc(N(CCC#N)CC)cc1
390,1,c1cc(ccc1)N=Nc2ccc(cc2)O,348,,,ethanol,5.71206896551724E-19,3.56519302822216,c1cc(ccc1)N=Nc1ccc(cc1)O
174,5,FC(F)(F)c1ccc(cc1)N=Nc2ccc(cc2)C(F)(F)F,313,,,,6.35079872204473E-19,3.9638567853716,FC(F)(F)c1ccc(cc1)N=Nc1ccc(cc1)C(F)(F)F
575,5,c1cc(ccc1N=Nc2ccc(NCCC#N)cc2C)[N+]([O-])=O,451,,,,4.40753880266075E-19,2.7509693432845,c1cc(ccc1N=Nc1ccc(NCCC#N)cc1C)[N+]([O-])=O
637,4,c1cc(ccc1N=Nc2nccs2)OC,384,900,2.95424250943933,acetonitrile,5.1765625E-19,3.23095618182633,c1cc(ccc1N=Nc1nccs1)OC
734,5,c1ccccc1-c2c(c3ccccc3n2C)N=Nc4sc(SC)nn4,459,,,,4.33071895424837E-19,2.70302216518804,c1ccccc1-c1c(c2ccccc2n1C)N=Nc1sc(SC)nn1
393,5,c1cc(ccc1)N=Nc2ccccc2N,421,,,,4.72161520190024E-19,2.94700041287722,c1cc(ccc1)N=Nc1ccccc1N
687,2,c1cc(ccc1[N+](=O)[O-])N=Nc2ccc(cc2)N(CCO)CCO,481,,,ethanol,4.13264033264033E-19,2.57939121376572,c1cc(ccc1[N+](=O)[O-])N=Nc1ccc(cc1)N(CCO)CCO
254,5,c1(N=Nc2cc(Br)ccc2)cc(Br)ccc1,320,,,,6.211875E-19,3.8771474181916,c1(N=Nc2cc(Br)ccc2)cc(Br)ccc1
245,4,c1(Cl)cc(cc(Cl)c1N=Nc2c(Cl)cccc2Cl)[N+](=O)[O-],310,3960,3.59769518592551,dimethyl sulfoxide,6.41225806451613E-19,4.00221668974616,c1(Cl)cc(cc(Cl)c1N=Nc1c(Cl)cccc1Cl)[N+](=O)[O-]
283,1,c1(cc(N(CCO)CCC#N)ccc1N=Nc2cc(C)ccc2)C,402,,,ethanol,4.94477611940299E-19,3.08628650204306,c1(cc(N(CCO)CCC#N)ccc1N=Nc1cc(C)ccc1)C
45,4,C1CCCN1c2cc(NC(=O)CCl)ccc2N=Nc3c(cc(NC(=O)CCl)cc3)N4CCCC4,530,0.684,-0.164943898279884,water,3.75056603773585E-19,2.34091919588927,C1CCCN1c1cc(NC(=O)CCl)ccc1N=Nc1c(cc(NC(=O)CCl)cc1)N1CCCC1
105,2,CN(C)CCCNc1c(C(=O)OCC)nc(N=Nc2nc(C(=O)OCC)c(NCCCN(C)C)s2)s1,583,,,ethanol,3.40960548885077E-19,2.12810835989933,CN(C)CCCNc1c(C(=O)OCC)nc(N=Nc2nc(C(=O)OCC)c(NCCCN(C)C)s2)s1
167,1,FC(F)(F)c1ccc(cc1)N=Nc2c(cc(cc2)N(CCC#N)CCO)C,421,,,ethanol,4.72161520190024E-19,2.94700041287722,FC(F)(F)c1ccc(cc1)N=Nc1c(cc(cc1)N(CCC#N)CCO)C
22,1,C(C)N(CC)c1ccc(cc1)N=Nc2ccccc2,415,,,ethanol,4.78987951807229E-19,2.98960764776219,C(C)N(CC)c1ccc(cc1)N=Nc1ccccc1
580,2,c1cc(ccc1N=Nc2ccc(c3ncccc23)O)Cl,387,,,ethanol,5.13643410852713E-19,3.20591000987419,c1cc(ccc1N=Nc1ccc(c2ncccc12)O)Cl
160,2,FC(F)(F)c1cc(cc(c1N=Nc2sc(NCCBr)cc2-c3ccccc3))[N+]([O-])=O,584,,,ethanol,3.40376712328767E-19,2.12446433873512,FC(F)(F)c1cc(ccc1N=Nc1c(-c2ccccc2)cc(s1)NCCBr)[N+](=O)[O-]
